ano,nome,codigo,disciplina,nota,situacao
2006,Fernando Evelyn,NRCI1107,Design de Experiencia em Museus,7.05,APROVADO POR MÉDIA
2006,Fernando Evelyn,AAZN5771,Ergonomia,8.7,APROVADO POR MÉDIA
2007,Fernando Evelyn,DOMK5241,Design de Aprendizado,8.0,APROVADO POR MÉDIA
2007,Fernando Evelyn,ZULH9584,Projeto Integrado,1.35,REPROVADO
2007,Fernando Evelyn,TSYB3211,Impressao 3D,5.25,APROVADO
2007,Fernando Evelyn,VOQA5582,Tipografia,1.75,REPROVADO
2007,Fernando Evelyn,BLDG0260,Design de Joias,9.5,APROVADO POR MÉDIA
2007,Fernando Evelyn,KAWV5083,Branding,10.0,APROVADO POR MÉDIA
2007,Fernando Evelyn,COOQ5695,Design de Interacao em Tempo Real,5.0,APROVADO
2007,Fernando Evelyn,VFBH8799,Design Cibernetico,8.1,APROVADO POR MÉDIA
2007,Fernando Evelyn,UCTK5222,Design de Realidade Aumentada (AR) e Virtual (VR),8.15,APROVADO POR MÉDIA
2007,Fernando Evelyn,JVFQ7338,Design de Interacao Cultural,7.0,APROVADO POR MÉDIA
2007,Fernando Evelyn,TPYC6338,Design Thinking,8.25,APROVADO POR MÉDIA
2007,Fernando Evelyn,QVGO0107,Prototipagem em Papel,4.75,REPROVADO
2007,Fernando Evelyn,LERH6635,Design de Produto,8.25,APROVADO POR MÉDIA
2008,Fernando Evelyn,MAEY1044,Design Computacional,5.02,APROVADO
2008,Fernando Evelyn,ZULH9584,Projeto Integrado,1.75,REPROVADO
2008,Fernando Evelyn,WPUV3332,Design de Tecnologia Vestivel (Wearable),9.0,APROVADO POR MÉDIA
2008,Fernando Evelyn,QVGO0107,Prototipagem em Papel,4.43,REPROVADO
2008,Fernando Evelyn,RRME1020,Design Parametrico,5.18,APROVADO
2008,Fernando Evelyn,ZULH9584,Projeto Integrado,,REPROVADO POR FALTA
2008,Fernando Evelyn,BMDH7993,Design de Apresentacoes,7.0,APROVADO POR MÉDIA
2008,Fernando Evelyn,DZNQ4989,Design Cenico,3.13,REPROVADO
2008,Fernando Evelyn,MXMO8868,Cultura Visual,9.5,APROVADO POR MÉDIA
2008,Fernando Evelyn,RMDE3651,Teoria do Design,7.0,APROVADO POR MÉDIA
2008,Fernando Evelyn,QVGO0107,Prototipagem em Papel,4.75,REPROVADO
2008,Fernando Evelyn,UXMU2899,Interacao Tangivel,,APROVADO POR FREQÜÊNCIA
2008,Fernando Evelyn,TRQX5862,Etica em Design,8.0,APROVADO POR MÉDIA
2009,Fernando Evelyn,NGVU3526,Ecodesign,7.0,APROVADO POR MÉDIA
2009,Fernando Evelyn,JJNT2088,Manipulacao de Imagem,3.0,REPROVADO
2009,Fernando Evelyn,VOQA5582,Tipografia,8.0,APROVADO POR MÉDIA
2009,Fernando Evelyn,AOXV5438,Design de Espacos Virtuais,9.02,APROVADO POR MÉDIA
2009,Fernando Evelyn,ZULH9584,Projeto Integrado,6.25,APROVADO
2010,Fernando Evelyn,JJNT2088,Manipulacao de Imagem,,REPROVADO POR FALTA
ANO,Fernando Evelyn,CÓDIGO,DISCIPLINA,NOTA FINAL,SITUAÇÃO CONCEITO
2010,Fernando Evelyn,DZNQ4989,Design Cenico,,REPROVADO POR FALTA
2010,Fernando Evelyn,VMGY1151,Design de Interacao Tangivel,,REPROVADO POR FALTA
2010,Fernando Evelyn,PBCQ5148,Design de Impressao e Publicacao,,REPROVADO POR FALTA
2010,Fernando Evelyn,,TRANCAMENTO,,
2011,Fernando Evelyn,,DESVINCULADO,,
2013,Elisa Valentina,OCRQ3517,Storytelling Visual,7.0,APROVADO POR MÉDIA
2013,Elisa Valentina,RJGL2456,Design Colaborativo,5.47,APROVADO
2013,Elisa Valentina,QBWW6998,Computacao Grafica,9.5,APROVADO POR MÉDIA
2013,Elisa Valentina,UFMQ0127,Design para Longevidade,3.5,REPROVADO
2013,Elisa Valentina,MKUB0718,Design de Mobiliario,,APROVADO POR FREQÜÊNCIA
2013,Elisa Valentina,BKII1063,Design de Visualizacao de Informacoes,5.3,APROVADO
2013,Elisa Valentina,RJYZ5864,Identidade Visual,8.25,APROVADO POR MÉDIA
2013,Elisa Valentina,DOMK5241,Design de Aprendizado,8.25,APROVADO POR MÉDIA
2013,Elisa Valentina,ZULH9584,Projeto Integrado,6.47,APROVADO
2013,Elisa Valentina,WPUV3332,Design de Tecnologia Vestivel (Wearable),5.57,APROVADO
2013,Elisa Valentina,UFMQ0127,Design para Longevidade,5.88,APROVADO
2013,Elisa Valentina,NRYN3294,Design de Interfaces Neuromorficas,7.25,APROVADO POR MÉDIA
2013,Elisa Valentina,NRCI1107,Design de Experiencia em Museus,6.13,APROVADO
2013,Elisa Valentina,BLDG0260,Design de Joias,4.63,REPROVADO
2013,Elisa Valentina,AAZN5771,Ergonomia,9.0,APROVADO POR MÉDIA
2014,Elisa Valentina,JJNT2088,Manipulacao de Imagem,4.3,REPROVADO
2014,Elisa Valentina,JGDZ1333,Gamificacao,7.25,APROVADO POR MÉDIA
2014,Elisa Valentina,TSYB3211,Impressao 3D,9.0,APROVADO POR MÉDIA
2014,Elisa Valentina,VOQA5582,Tipografia,6.05,APROVADO
2014,Elisa Valentina,BLDG0260,Design de Joias,5.03,APROVADO
2014,Elisa Valentina,FZLO1427,Marketing de Produto,3.83,REPROVADO
2014,Elisa Valentina,KAWV5083,Branding,4.13,REPROVADO
2014,Elisa Valentina,NGVU3526,Ecodesign,7.15,APROVADO POR MÉDIA
2014,Elisa Valentina,COOQ5695,Design de Interacao em Tempo Real,7.0,APROVADO POR MÉDIA
2014,Elisa Valentina,VFBH8799,Design Cibernetico,4.28,REPROVADO
2014,Elisa Valentina,JJNT2088,Manipulacao de Imagem,,REPROVADO POR FALTA
2014,Elisa Valentina,UCTK5222,Design de Realidade Aumentada (AR) e Virtual (VR),10.0,APROVADO POR MÉDIA
2014,Elisa Valentina,JVFQ7338,Design de Interacao Cultural,3.0,REPROVADO
2014,Elisa Valentina,QVGO0107,Prototipagem em Papel,8.0,APROVADO POR MÉDIA
2014,Elisa Valentina,FZLO1427,Marketing de Produto,7.04,APROVADO POR MÉDIA
2014,Elisa Valentina,KAWV5083,Branding,7.0,APROVADO POR MÉDIA
2015,Elisa Valentina,VFBH8799,Design Cibernetico,8.65,APROVADO POR MÉDIA
2015,Elisa Valentina,JJNT2088,Manipulacao de Imagem,4.25,REPROVADO
2015,Elisa Valentina,SATJ7970,Design de Narrativa Espacial,7.75,APROVADO POR MÉDIA
2015,Elisa Valentina,JVFQ7338,Design de Interacao Cultural,5.13,APROVADO
2015,Elisa Valentina,TPYC6338,Design Thinking,5.0,APROVADO
2015,Elisa Valentina,KZBU0327,Design de Interacao Corporal,,REPROVADO POR FALTA
2015,Elisa Valentina,XERB6119,Gestao de Marcas,,REPROVADO POR FALTA
2015,Elisa Valentina,LERH6635,Design de Produto,8.5,APROVADO POR MÉDIA
2015,Elisa Valentina,AOXV5438,Design de Espacos Virtuais,8.3,APROVADO POR MÉDIA
2015,Elisa Valentina,RRME1020,Design Parametrico,,REPROVADO POR FALTA
2015,Elisa Valentina,MAEY1044,Design Computacional,,REPROVADO POR FALTA
2015,Elisa Valentina,IENT5068,Design Experimental,8.65,APROVADO POR MÉDIA
2015,Elisa Valentina,DZNQ4989,Design Cenico,5.03,APROVADO
2015,Elisa Valentina,KZBU0327,Design de Interacao Corporal,7.0,APROVADO POR MÉDIA
2015,Elisa Valentina,XERB6119,Gestao de Marcas,4.22,REPROVADO
2015,Elisa Valentina,RRME1020,Design Parametrico,6.95,APROVADO
ANO,Elisa Valentina,CÓDIGO,DISCIPLINA,NOTA FINAL,SITUAÇÃO CONCEITO
2015,Elisa Valentina,TRQX5862,Etica em Design,8.75,APROVADO POR MÉDIA
2016,Elisa Valentina,MAEY1044,Design Computacional,3.28,REPROVADO
2016,Elisa Valentina,HQDD9963,Design Sonoro,,REPROVADO POR FALTA
2016,Elisa Valentina,JJNT2088,Manipulacao de Imagem,,REPROVADO POR FALTA
2016,Elisa Valentina,BMDH7993,Design de Apresentacoes,7.0,APROVADO POR MÉDIA
2016,Elisa Valentina,RVMF0745,Design Biomimetico,10.0,APROVADO POR MÉDIA
2016,Elisa Valentina,LLKP8902,Design Digital,,REPROVADO POR FALTA
2016,Elisa Valentina,MXMO8868,Cultura Visual,7.0,APROVADO POR MÉDIA
2016,Elisa Valentina,RMDE3651,Teoria do Design,,REPROVADO POR FALTA
2016,Elisa Valentina,XERB6119,Gestao de Marcas,6.0,APROVADO
2016,Elisa Valentina,TLQG8423,Design Biofilico,7.5,APROVADO POR MÉDIA
2016,Elisa Valentina,UXMU2899,Interacao Tangivel,8.0,APROVADO POR MÉDIA
2016,Elisa Valentina,TOZF3011,SemiÃ³tica,10.0,APROVADO POR MÉDIA
2016,Elisa Valentina,HQDD9963,Design Sonoro,5.75,APROVADO
2016,Elisa Valentina,JJNT2088,Manipulacao de Imagem,7.0,APROVADO POR MÉDIA
2016,Elisa Valentina,LLKP8902,Design Digital,9.25,APROVADO POR MÉDIA
2016,Elisa Valentina,RMDE3651,Teoria do Design,,REPROVADO POR FALTA
2016,Elisa Valentina,WWGS2880,Design de Realidade Hibrida,4.0,REPROVADO
2016,Elisa Valentina,DQUN5124,Comunicacao Visual,10.0,APROVADO POR MÉDIA
2016,Elisa Valentina,NVRL4030,Materiais e Processos,7.0,APROVADO POR MÉDIA
2016,Elisa Valentina,LSHL3127,Design de Redes Sociais,5.24,APROVADO
2016,Elisa Valentina,PBCQ5148,Design de Impressao e Publicacao,,REPROVADO POR FALTA
2017,Elisa Valentina,MAEY1044,Design Computacional,4.03,REPROVADO
2017,Elisa Valentina,TWIP0018,Teoria da Cor,7.0,APROVADO POR MÉDIA
2017,Elisa Valentina,RMDE3651,Teoria do Design,5.13,APROVADO
2017,Elisa Valentina,VMGY1151,Design de Interacao Tangivel,3.5,REPROVADO
2017,Elisa Valentina,VNBQ5535,Design de Moda,9.0,APROVADO POR MÉDIA
2017,Elisa Valentina,XYOT5349,Tecnicas de Iluminacao,9.0,APROVADO POR MÉDIA
2017,Elisa Valentina,VMGY1151,Design de Interacao Tangivel,,REPROVADO POR FALTA
2018,Elisa Valentina,MAEY1044,"Design Computacional
DOCENTE(S): Maria Santos",7.1,APROVADO POR MÉDIA
2018,Elisa Valentina,VMGY1151,"Design de Interacao Tangivel
DOCENTE(S): Rafaela Gomes",5.68,APROVADO
2018,Elisa Valentina,,INTEGRALIZADO,,
2019,Elisa Valentina,,FORMADO,,
2008,Elisa Valentina,OCRQ3517,Storytelling Visual,,REPROVADO POR FALTA
2008,Elisa Valentina,RJGL2456,Design Colaborativo,,REPROVADO POR FALTA
2008,Elisa Valentina,QBWW6998,Computacao Grafica,,REPROVADO POR FALTA
2008,Elisa Valentina,UFMQ0127,Design para Longevidade,,REPROVADO POR FALTA
2008,Elisa Valentina,MKUB0718,Design de Mobiliario,,REPROVADO POR FALTA
2008,Elisa Valentina,BKII1063,Design de Visualizacao de Informacoes,,REPROVADO POR FALTA
2008,Elisa Valentina,RJYZ5864,Identidade Visual,,REPROVADO POR FALTA
2010,Elisa Valentina,,DESVINCULADO,,
2011,Elisa Valentina,OCRQ3517,Storytelling Visual,,REPROVADO POR FALTA
2011,Elisa Valentina,RJGL2456,Design Colaborativo,,REPROVADO POR FALTA
2011,Elisa Valentina,QBWW6998,Computacao Grafica,,REPROVADO POR FALTA
2011,Elisa Valentina,UFMQ0127,Design para Longevidade,,REPROVADO POR FALTA
2011,Elisa Valentina,MKUB0718,Design de Mobiliario,,REPROVADO POR FALTA
2011,Elisa Valentina,BKII1063,Design de Visualizacao de Informacoes,,REPROVADO POR FALTA
2011,Elisa Valentina,RJYZ5864,Identidade Visual,,REPROVADO POR FALTA
2012,Elisa Valentina,,DESVINCULADO,,
2012,Elisa Valentina,OCRQ3517,Storytelling Visual,,REPROVADO POR FALTA
2012,Elisa Valentina,RJGL2456,Design Colaborativo,,REPROVADO POR FALTA
2012,Elisa Valentina,QBWW6998,Computacao Grafica,,REPROVADO POR FALTA
2012,Elisa Valentina,UFMQ0127,Design para Longevidade,,REPROVADO POR FALTA
2012,Elisa Valentina,MKUB0718,Design de Mobiliario,,REPROVADO POR FALTA
2012,Elisa Valentina,BKII1063,Design de Visualizacao de Informacoes,,REPROVADO POR FALTA
2012,Elisa Valentina,RJYZ5864,Identidade Visual,,REPROVADO POR FALTA
2013,Elisa Valentina,,DESVINCULADO,,
2013,Elisa Valentina,OCRQ3517,Storytelling Visual,5.9,APROVADO
2013,Elisa Valentina,RJGL2456,Design Colaborativo,3.51,REPROVADO
2013,Elisa Valentina,QBWW6998,Computacao Grafica,8.5,APROVADO POR MÉDIA
2013,Elisa Valentina,UFMQ0127,Design para Longevidade,6.13,APROVADO
2013,Elisa Valentina,MKUB0718,Design de Mobiliario,,APROVADO POR FREQÜÊNCIA
2013,Elisa Valentina,BKII1063,Design de Visualizacao de Informacoes,5.47,APROVADO
2013,Elisa Valentina,RJYZ5864,Identidade Visual,8.75,APROVADO POR MÉDIA
2014,Elisa Valentina,RJGL2456,Design Colaborativo,7.0,APROVADO POR MÉDIA
2014,Elisa Valentina,NRYN3294,Design de Interfaces Neuromorficas,7.45,APROVADO
2014,Elisa Valentina,NRCI1107,Design de Experiencia em Museus,8.93,APROVADO POR MÉDIA
2014,Elisa Valentina,MXMO8868,Cultura Visual,9.0,APROVADO POR MÉDIA
2014,Elisa Valentina,AAZN5771,Ergonomia,,REPROVADO POR FALTA
2014,Elisa Valentina,DOMK5241,Design de Aprendizado,4.05,REPROVADO
2014,Elisa Valentina,JJNT2088,Manipulacao de Imagem,9.0,APROVADO POR MÉDIA
2014,Elisa Valentina,ZULH9584,Projeto Integrado,2.3,REPROVADO
2014,Elisa Valentina,JGDZ1333,Gamificacao,8.5,APROVADO POR MÉDIA
2014,Elisa Valentina,TSYB3211,Impressao 3D,9.25,APROVADO POR MÉDIA
2014,Elisa Valentina,VOQA5582,Tipografia,8.4,APROVADO POR MÉDIA
2014,Elisa Valentina,BLDG0260,Design de Joias,7.0,APROVADO POR MÉDIA
2014,Elisa Valentina,AAZN5771,Ergonomia,,REPROVADO POR FALTA
2015,Elisa Valentina,COOQ5695,Design de Interacao em Tempo Real,7.0,APROVADO POR MÉDIA
2015,Elisa Valentina,VFBH8799,Design Cibernetico,8.4,APROVADO POR MÉDIA
2015,Elisa Valentina,UCTK5222,Design de Realidade Aumentada (AR) e Virtual (VR),9.0,APROVADO POR MÉDIA
2015,Elisa Valentina,JVFQ7338,Design de Interacao Cultural,6.13,APROVADO
2015,Elisa Valentina,QVGO0107,Prototipagem em Papel,9.0,APROVADO POR MÉDIA
2015,Elisa Valentina,KAWV5083,Branding,9.5,APROVADO POR MÉDIA
2015,Elisa Valentina,DOMK5241,Design de Aprendizado,,REPROVADO POR FALTA
2015,Elisa Valentina,ZULH9584,Projeto Integrado,5.07,APROVADO
2015,Elisa Valentina,WPUV3332,Design de Tecnologia Vestivel (Wearable),5.0,APROVADO
2015,Elisa Valentina,BMDH7993,Design de Apresentacoes,7.0,APROVADO POR MÉDIA
2015,Elisa Valentina,TPYC6338,Design Thinking,7.55,APROVADO POR MÉDIA
2015,Elisa Valentina,AAZN5771,Ergonomia,7.0,APROVADO POR MÉDIA
2015,Elisa Valentina,KZBU0327,Design de Interacao Corporal,,REPROVADO POR FALTA
2015,Elisa Valentina,LERH6635,Design de Produto,,REPROVADO POR FALTA
2015,Elisa Valentina,RRME1020,Design Parametrico,,REPROVADO POR FALTA
2016,Elisa Valentina,MAEY1044,Design Computacional,,REPROVADO POR FALTA
2016,Elisa Valentina,SATJ7970,Design de Narrativa Espacial,,REPROVADO POR FALTA
2016,Elisa Valentina,LLKP8902,Design Digital,,REPROVADO POR FALTA
2016,Elisa Valentina,FZLO1427,Marketing de Produto,,REPROVADO POR FALTA
2016,Elisa Valentina,UXMU2899,Interacao Tangivel,,REPROVADO POR FALTA
2016,Elisa Valentina,AOXV5438,Design de Espacos Virtuais,,REPROVADO POR FALTA
2016,Elisa Valentina,NGVU3526,Ecodesign,,REPROVADO POR FALTA
2016,Elisa Valentina,DOMK5241,Design de Aprendizado,,REPROVADO POR FALTA
2016,Elisa Valentina,RMDE3651,Teoria do Design,,REPROVADO POR FALTA
2016,Elisa Valentina,UXMU2899,Interacao Tangivel,,REPROVADO POR FALTA
2016,Elisa Valentina,LERH6635,Design de Produto,,REPROVADO POR FALTA
ANO,Elisa Valentina,CÓDIGO,DISCIPLINA,NOTA FINAL,SITUAÇÃO CONCEITO
2017,Elisa Valentina,,DESVINCULADO,,
2005,Elisa Valentina,OCRQ3517,Storytelling Visual,8.13,APROVADO POR MÉDIA
2005,Elisa Valentina,RJGL2456,Design Colaborativo,4.15,REPROVADO
2005,Elisa Valentina,QBWW6998,Computacao Grafica,,REPROVADO POR FALTA
2005,Elisa Valentina,UFMQ0127,Design para Longevidade,5.0,APROVADO
2005,Elisa Valentina,MKUB0718,Design de Mobiliario,,REPROVADO POR FALTA
2005,Elisa Valentina,BKII1063,Design de Visualizacao de Informacoes,1.2,REPROVADO
2005,Elisa Valentina,RJYZ5864,Identidade Visual,3.5,REPROVADO
2006,Elisa Valentina,RJGL2456,Design Colaborativo,5.0,APROVADO
2006,Elisa Valentina,JGDZ1333,Gamificacao,7.25,APROVADO POR MÉDIA
2006,Elisa Valentina,BKII1063,Design de Visualizacao de Informacoes,0.5,REPROVADO
2006,Elisa Valentina,RJYZ5864,Identidade Visual,,APROVADO POR FREQÜÊNCIA
2006,Elisa Valentina,DOMK5241,Design de Aprendizado,,REPROVADO POR FALTA
2006,Elisa Valentina,ZULH9584,Projeto Integrado,,REPROVADO POR FALTA
2006,Elisa Valentina,WPUV3332,Design de Tecnologia Vestivel (Wearable),,CANCELADO COM ONUS
2006,Elisa Valentina,BKII1063,Design de Visualizacao de Informacoes,,REPROVADO POR FALTA
2006,Elisa Valentina,AAZN5771,Ergonomia,,REPROVADO POR FALTA
2007,Elisa Valentina,,DESVINCULADO,,
2009,Elisa Valentina,,DESLIGAMENTO,,
2006,Renato Rafael,OCRQ3517,Storytelling Visual,8.25,APROVADO POR MÉDIA
2006,Renato Rafael,RJGL2456,Design Colaborativo,2.0,REPROVADO
2006,Renato Rafael,QBWW6998,Computacao Grafica,7.95,APROVADO POR MÉDIA
2006,Renato Rafael,UFMQ0127,Design para Longevidade,4.0,REPROVADO
2006,Renato Rafael,MKUB0718,Design de Mobiliario,9.25,APROVADO POR MÉDIA
2006,Renato Rafael,BKII1063,Design de Visualizacao de Informacoes,1.0,REPROVADO
2006,Renato Rafael,RJYZ5864,Identidade Visual,,APROVADO POR FREQÜÊNCIA
2006,Renato Rafael,RJGL2456,Design Colaborativo,5.18,APROVADO
2006,Renato Rafael,UFMQ0127,Design para Longevidade,5.0,APROVADO
2006,Renato Rafael,JGDZ1333,Gamificacao,7.25,APROVADO POR MÉDIA
2006,Renato Rafael,BKII1063,Design de Visualizacao de Informacoes,7.75,APROVADO POR MÉDIA
2006,Renato Rafael,AAZN5771,Ergonomia,7.13,APROVADO POR MÉDIA
2007,Renato Rafael,DOMK5241,Design de Aprendizado,8.0,APROVADO POR MÉDIA
2007,Renato Rafael,ZULH9584,Projeto Integrado,2.0,REPROVADO
2007,Renato Rafael,WPUV3332,Design de Tecnologia Vestivel (Wearable),7.0,APROVADO
2007,Renato Rafael,NRYN3294,Design de Interfaces Neuromorficas,8.5,APROVADO POR MÉDIA
2007,Renato Rafael,NRCI1107,Design de Experiencia em Museus,8.0,APROVADO POR MÉDIA
2007,Renato Rafael,JJNT2088,Manipulacao de Imagem,5.38,APROVADO
2007,Renato Rafael,ZULH9584,Projeto Integrado,5.0,APROVADO
2007,Renato Rafael,TPYC6338,Design Thinking,7.5,APROVADO POR MÉDIA
2007,Renato Rafael,TSYB3211,Impressao 3D,5.0,APROVADO
2007,Renato Rafael,VOQA5582,Tipografia,8.0,APROVADO POR MÉDIA
2007,Renato Rafael,BLDG0260,Design de Joias,5.68,APROVADO
2008,Renato Rafael,NGVU3526,Ecodesign,8.25,APROVADO POR MÉDIA
2008,Renato Rafael,COOQ5695,Design de Interacao em Tempo Real,5.0,APROVADO
2008,Renato Rafael,VFBH8799,Design Cibernetico,8.7,APROVADO POR MÉDIA
2008,Renato Rafael,UCTK5222,Design de Realidade Aumentada (AR) e Virtual (VR),3.43,REPROVADO
2008,Renato Rafael,JVFQ7338,Design de Interacao Cultural,5.0,APROVADO
2008,Renato Rafael,QVGO0107,Prototipagem em Papel,4.5,REPROVADO
2008,Renato Rafael,UXMU2899,Interacao Tangivel,,APROVADO POR FREQÜÊNCIA
2008,Renato Rafael,MAEY1044,Design Computacional,6.0,APROVADO
2008,Renato Rafael,QVGO0107,Prototipagem em Papel,2.88,REPROVADO
2008,Renato Rafael,FZLO1427,Marketing de Produto,8.75,APROVADO POR MÉDIA
2009,Renato Rafael,IENT5068,Design Experimental,5.0,APROVADO
2009,Renato Rafael,XERB6119,Gestao de Marcas,9.25,APROVADO POR MÉDIA
2009,Renato Rafael,KAWV5083,Branding,7.65,APROVADO POR MÉDIA
2009,Renato Rafael,RRME1020,Design Parametrico,5.68,APROVADO
2009,Renato Rafael,TOZF3011,SemiÃ³tica,9.0,APROVADO POR MÉDIA
2009,Renato Rafael,HQDD9963,Design Sonoro,7.25,APROVADO POR MÉDIA
2009,Renato Rafael,UCTK5222,Design de Realidade Aumentada (AR) e Virtual (VR),8.25,APROVADO POR MÉDIA
2009,Renato Rafael,RMDE3651,Teoria do Design,5.13,APROVADO
2009,Renato Rafael,DQUN5124,Comunicacao Visual,10.0,APROVADO POR MÉDIA
2009,Renato Rafael,LSHL3127,Design de Redes Sociais,9.35,APROVADO POR MÉDIA
2010,Renato Rafael,MXMO8868,Cultura Visual,8.5,APROVADO POR MÉDIA
ANO,Renato Rafael,CÓDIGO,DISCIPLINA,NOTA FINAL,SITUAÇÃO CONCEITO
2010,Renato Rafael,QVGO0107,Prototipagem em Papel,7.0,APROVADO POR MÉDIA
2010,Renato Rafael,LERH6635,Design de Produto,8.75,APROVADO POR MÉDIA
2010,Renato Rafael,VMGY1151,Design de Interacao Tangivel,9.0,APROVADO POR MÉDIA
2010,Renato Rafael,AOXV5438,Design de Espacos Virtuais,8.45,APROVADO POR MÉDIA
2010,Renato Rafael,BMDH7993,Design de Apresentacoes,8.5,APROVADO POR MÉDIA
2010,Renato Rafael,SATJ7970,Design de Narrativa Espacial,8.2,APROVADO POR MÉDIA
2010,Renato Rafael,LLKP8902,Design Digital,8.1,APROVADO POR MÉDIA
2010,Renato Rafael,DZNQ4989,Design Cenico,9.5,APROVADO POR MÉDIA
2010,Renato Rafael,WWGS2880,Design de Realidade Hibrida,9.75,APROVADO POR MÉDIA
2010,Renato Rafael,MDQZ6072,Design de Jogos,6.63,APROVADO
2010,Renato Rafael,PPDN7220,Modelagem 3D,9.0,APROVADO POR MÉDIA
2010,Renato Rafael,KZBU0327,Design de Interacao Corporal,9.0,APROVADO POR MÉDIA
2010,Renato Rafael,TRQX5862,Etica em Design,7.5,APROVADO POR MÉDIA
2011,Renato Rafael,RVMF0745,Design Biomimetico,8.3,APROVADO POR MÉDIA
2011,Renato Rafael,TWIP0018,Teoria da Cor,8.25,APROVADO POR MÉDIA
2011,Renato Rafael,XYOT5349,Tecnicas de Iluminacao,,REPROVADO POR FALTA
2011,Renato Rafael,XYOT5349,Tecnicas de Iluminacao,9.5,APROVADO POR MÉDIA
2011,Renato Rafael,,INTEGRALIZADO,,
2011,Renato Rafael,,FORMADO,,
2012,Renato Luciana,OCRQ3517,Storytelling Visual,5.94,APROVADO
2012,Renato Luciana,RJGL2456,Design Colaborativo,2.55,REPROVADO
2012,Renato Luciana,QBWW6998,Computacao Grafica,9.75,APROVADO POR MÉDIA
2012,Renato Luciana,UFMQ0127,Design para Longevidade,8.0,APROVADO POR MÉDIA
2012,Renato Luciana,MKUB0718,Design de Mobiliario,,APROVADO POR FREQÜÊNCIA
2012,Renato Luciana,BKII1063,Design de Visualizacao de Informacoes,1.75,REPROVADO
2012,Renato Luciana,RJYZ5864,Identidade Visual,8.75,APROVADO POR MÉDIA
2013,Renato Luciana,RJGL2456,Design Colaborativo,6.13,APROVADO
2013,Renato Luciana,BKII1063,Design de Visualizacao de Informacoes,8.5,APROVADO POR MÉDIA
2013,Renato Luciana,MXMO8868,Cultura Visual,8.0,APROVADO POR MÉDIA
2013,Renato Luciana,AAZN5771,Ergonomia,6.07,APROVADO
2013,Renato Luciana,DOMK5241,Design de Aprendizado,8.0,APROVADO POR MÉDIA
2013,Renato Luciana,ZULH9584,Projeto Integrado,4.15,REPROVADO
2013,Renato Luciana,WPUV3332,Design de Tecnologia Vestivel (Wearable),4.1,REPROVADO
2013,Renato Luciana,BMDH7993,Design de Apresentacoes,7.25,APROVADO POR MÉDIA
2013,Renato Luciana,JGDZ1333,Gamificacao,7.0,APROVADO POR MÉDIA
2013,Renato Luciana,NRYN3294,Design de Interfaces Neuromorficas,,REPROVADO POR FALTA
2013,Renato Luciana,NRCI1107,Design de Experiencia em Museus,7.5,APROVADO POR MÉDIA
2013,Renato Luciana,BLDG0260,Design de Joias,7.25,APROVADO POR MÉDIA
2013,Renato Luciana,KAWV5083,Branding,6.25,APROVADO
2014,Renato Luciana,ZULH9584,Projeto Integrado,5.0,APROVADO
2014,Renato Luciana,WPUV3332,Design de Tecnologia Vestivel (Wearable),7.5,APROVADO POR MÉDIA
2014,Renato Luciana,NRYN3294,Design de Interfaces Neuromorficas,,REPROVADO POR FALTA
2014,Renato Luciana,VOQA5582,Tipografia,3.33,REPROVADO
2014,Renato Luciana,UXMU2899,Interacao Tangivel,8.0,APROVADO POR MÉDIA
2014,Renato Luciana,LERH6635,Design de Produto,7.35,APROVADO POR MÉDIA
2014,Renato Luciana,COOQ5695,Design de Interacao em Tempo Real,8.25,APROVADO POR MÉDIA
2014,Renato Luciana,NRYN3294,Design de Interfaces Neuromorficas,7.0,APROVADO POR MÉDIA
2014,Renato Luciana,FZLO1427,Marketing de Produto,7.68,APROVADO POR MÉDIA
2014,Renato Luciana,TRQX5862,Etica em Design,8.5,APROVADO POR MÉDIA
2015,Renato Luciana,HQDD9963,Design Sonoro,8.5,APROVADO POR MÉDIA
2015,Renato Luciana,TSYB3211,Impressao 3D,5.13,APROVADO
2015,Renato Luciana,RMDE3651,Teoria do Design,5.5,APROVADO
2015,Renato Luciana,XERB6119,Gestao de Marcas,5.24,APROVADO
2015,Renato Luciana,TOZF3011,SemiÃ³tica,10.0,APROVADO POR MÉDIA
2015,Renato Luciana,VFBH8799,Design Cibernetico,8.25,APROVADO POR MÉDIA
2015,Renato Luciana,JVFQ7338,Design de Interacao Cultural,7.0,APROVADO POR MÉDIA
2015,Renato Luciana,QVGO0107,Prototipagem em Papel,7.25,APROVADO POR MÉDIA
2015,Renato Luciana,DQUN5124,Comunicacao Visual,8.5,APROVADO POR MÉDIA
2015,Renato Luciana,RRME1020,Design Parametrico,,REPROVADO POR FALTA
2016,Renato Luciana,MAEY1044,Design Computacional,4.93,REPROVADO
2016,Renato Luciana,SATJ7970,Design de Narrativa Espacial,8.75,APROVADO POR MÉDIA
2016,Renato Luciana,LLKP8902,Design Digital,5.75,APROVADO
2016,Renato Luciana,VOQA5582,Tipografia,5.15,APROVADO
2016,Renato Luciana,KZBU0327,Design de Interacao Corporal,7.0,APROVADO POR MÉDIA
ANO,Renato Luciana,CÓDIGO,DISCIPLINA,NOTA FINAL,SITUAÇÃO CONCEITO
2016,Renato Luciana,RRME1020,Design Parametrico,8.13,APROVADO POR MÉDIA
2016,Renato Luciana,JJNT2088,Manipulacao de Imagem,,REPROVADO POR FALTA
