ano,nome,codigo,disciplina,nota,situacao
2008,Jose Sophie,NGVU3526,Ecodesign,9.60,APROVADO POR MÉDIA
2008,Jose Sophie,COOQ5695,Design de Interacao em Tempo Real,6.90,APROVADO
2008,Jose Sophie,VFBH8799,Design Cibernetico,7.00,APROVADO POR MÉDIA
2008,Jose Sophie,UCTK5222,Design de Realidade Aumentada (AR) e Virtual (VR),7.01,APROVADO POR MÉDIA
2008,Jose Sophie,JVFQ7338,Design de Interacao Cultural,7.50,APROVADO POR MÉDIA
2008,Jose Sophie,QVGO0107,Prototipagem em Papel,8.10,APROVADO POR MÉDIA
2008,Jose Sophie,LERH6635,Design de Produto,7.00,APROVADO POR MÉDIA
2008,Jose Sophie,MAEY1044,Design Computacional,4.75,REPROVADO
2008,Jose Sophie,SATJ7970,Design de Narrativa Espacial,8.50,APROVADO POR MÉDIA
2008,Jose Sophie,TPYC6338,Design Thinking,7.00,APROVADO
2008,Jose Sophie,IENT5068,Design Experimental,8.50,APROVADO POR MÉDIA
2008,Jose Sophie,KZBU0327,Design de Interacao Corporal,9.00,APROVADO POR MÉDIA
2008,Jose Sophie,AOXV5438,Design de Espacos Virtuais,8.13,APROVADO POR MÉDIA
2008,Jose Sophie,RRME1020,Design Parametrico,5.63,APROVADO
2009,Jose Sophie,BMDH7993,Design de Apresentacoes,7.75,APROVADO POR MÉDIA
2009,Jose Sophie,RVMF0745,Design Biomimetico,8.50,APROVADO POR MÉDIA
2009,Jose Sophie,LLKP8902,Design Digital,8.80,APROVADO POR MÉDIA
2009,Jose Sophie,DZNQ4989,Design Cenico,7.50,APROVADO POR MÉDIA
2009,Jose Sophie,MXMO8868,Cultura Visual,9.50,APROVADO POR MÉDIA
2009,Jose Sophie,XERB6119,Gestao de Marcas,8.00,APROVADO POR MÉDIA
2009,Jose Sophie,UXMU2899,Interacao Tangivel,,APROVADO POR FREQÜÊNCIA
2009,Jose Sophie,TRQX5862,Etica em Design,7.88,APROVADO
ANO,Jose Sophie,CÓDIGO,NOME DA DISCIPLINA,NOTA FINAL,SITUAÇÃO CONCEITO
2009,Jose Sophie,TWIP0018,Teoria da Cor,9.50,APROVADO POR MÉDIA
2009,Jose Sophie,RMDE3651,Teoria do Design,8.25,APROVADO POR MÉDIA
2009,Jose Sophie,DQUN5124,Comunicacao Visual,7.50,APROVADO POR MÉDIA
2009,Jose Sophie,LSHL3127,Design de Redes Sociais,9.82,APROVADO POR MÉDIA
2010,Jose Sophie,TOZF3011,SemiÃ³tica,7.15,APROVADO POR MÉDIA
2010,Jose Sophie,MAEY1044,Design Computacional,8.99,APROVADO POR MÉDIA
2010,Jose Sophie,VMGY1151,Design de Interacao Tangivel,8.65,APROVADO POR MÉDIA
2010,Jose Sophie,XYOT5349,Tecnicas de Iluminacao,9.50,APROVADO POR MÉDIA
2010,Jose Sophie,,FORMADO,,
2017,Livia Otavio,OCRQ3517,Storytelling Visual,8.35,APROVADO POR MÉDIA
2017,Livia Otavio,RJGL2456,Design Colaborativo,7.13,APROVADO POR MÉDIA
2017,Livia Otavio,QBWW6998,Computacao Grafica,9.50,APROVADO POR MÉDIA
2017,Livia Otavio,UFMQ0127,Design para Longevidade,2.25,REPROVADO
2017,Livia Otavio,MKUB0718,Design de Mobiliario,9.18,APROVADO POR MÉDIA
2017,Livia Otavio,BKII1063,Design de Visualizacao de Informacoes,,REPROVADO POR FALTA
2017,Livia Otavio,RJYZ5864,Identidade Visual,8.00,APROVADO POR MÉDIA
2017,Livia Otavio,DOMK5241,Design de Aprendizado,,REPROVADO POR FALTA
2017,Livia Otavio,ZULH9584,Projeto Integrado,3.04,REPROVADO
2017,Livia Otavio,WPUV3332,Design de Tecnologia Vestivel (Wearable),7.50,APROVADO POR MÉDIA
2017,Livia Otavio,MXMO8868,Cultura Visual,7.50,APROVADO POR MÉDIA
2017,Livia Otavio,AAZN5771,Ergonomia,8.75,APROVADO POR MÉDIA
2017,Livia Otavio,UXMU2899,Interacao Tangivel,8.40,APROVADO POR MÉDIA
2011,Leonardo Lorena,OCRQ3517,Storytelling Visual,,REPROVADO POR FALTA
2011,Leonardo Lorena,RJGL2456,Design Colaborativo,,REPROVADO POR FALTA
2011,Leonardo Lorena,QBWW6998,Computacao Grafica,,REPROVADO POR FALTA
2011,Leonardo Lorena,UFMQ0127,Design para Longevidade,,REPROVADO POR FALTA
2011,Leonardo Lorena,MKUB0718,Design de Mobiliario,,APROVADO POR FREQÜÊNCIA
2011,Leonardo Lorena,BKII1063,Design de Visualizacao de Informacoes,,REPROVADO POR FALTA
2011,Leonardo Lorena,RJYZ5864,Identidade Visual,,REPROVADO POR FALTA
2020,Renan Laura,OCRQ3517,Storytelling Visual,7.00,APROVADO POR MÉDIA
2020,Renan Laura,RJGL2456,Design Colaborativo,7.00,APROVADO POR MÉDIA
2020,Renan Laura,QBWW6998,Computacao Grafica,7.25,APROVADO POR MÉDIA
2020,Renan Laura,UFMQ0127,Design para Longevidade,9.98,APROVADO POR MÉDIA
2020,Renan Laura,MKUB0718,Design de Mobiliario,7.53,APROVADO POR MÉDIA
2020,Renan Laura,BKII1063,Design de Visualizacao de Informacoes,7.00,APROVADO POR MÉDIA
2020,Renan Laura,RJYZ5864,Identidade Visual,10.00,APROVADO POR MÉDIA
2020,Renan Laura,DOMK5241,Design de Aprendizado,6.64,APROVADO
2020,Renan Laura,ZULH9584,Projeto Integrado,8.80,APROVADO POR MÉDIA
2020,Renan Laura,WPUV3332,Design de Tecnologia Vestivel (Wearable),7.00,APROVADO POR MÉDIA
2020,Renan Laura,NRYN3294,Design de Interfaces Neuromorficas,8.50,APROVADO POR MÉDIA
2020,Renan Laura,NRCI1107,Design de Experiencia em Museus,5.40,APROVADO
2020,Renan Laura,AAZN5771,Ergonomia,8.00,APROVADO POR MÉDIA
2021,Renan Laura,JJNT2088,Manipulacao de Imagem,,REPROVADO POR FALTA
2021,Renan Laura,JGDZ1333,Gamificacao,8.25,APROVADO POR MÉDIA
2021,Renan Laura,TSYB3211,Impressao 3D,7.25,APROVADO POR MÉDIA
2021,Renan Laura,VOQA5582,Tipografia,,REPROVADO POR FALTA
2021,Renan Laura,BLDG0260,Design de Joias,8.50,APROVADO POR MÉDIA
2021,Renan Laura,KAWV5083,Branding,3.78,REPROVADO
2021,Renan Laura,NGVU3526,Ecodesign,8.80,APROVADO POR MÉDIA
2021,Renan Laura,COOQ5695,Design de Interacao em Tempo Real,7.00,APROVADO POR MÉDIA
2021,Renan Laura,VFBH8799,Design Cibernetico,9.75,APROVADO POR MÉDIA
2021,Renan Laura,UCTK5222,Design de Realidade Aumentada (AR) e Virtual (VR),8.00,APROVADO POR MÉDIA
2021,Renan Laura,QVGO0107,Prototipagem em Papel,6.25,APROVADO
2021,Renan Laura,FZLO1427,Marketing de Produto,8.35,APROVADO POR MÉDIA
2022,Renan Laura,JJNT2088,Manipulacao de Imagem,8.00,APROVADO POR MÉDIA
2022,Renan Laura,SATJ7970,Design de Narrativa Espacial,9.50,APROVADO POR MÉDIA
2022,Renan Laura,TPYC6338,Design Thinking,10.00,APROVADO POR MÉDIA
2022,Renan Laura,IENT5068,Design Experimental,8.50,APROVADO POR MÉDIA
2022,Renan Laura,VOQA5582,Tipografia,,REPROVADO POR FALTA
2022,Renan Laura,KZBU0327,Design de Interacao Corporal,7.38,APROVADO POR MÉDIA
2022,Renan Laura,KAWV5083,Branding,7.75,APROVADO POR MÉDIA
2022,Renan Laura,AOXV5438,Design de Espacos Virtuais,7.00,APROVADO POR MÉDIA
2022,Renan Laura,JJLP9232,Design de Realidade Simulada,10.00,APROVADO POR MÉDIA
2022,Renan Laura,MXMO8868,Cultura Visual,7.15,APROVADO POR MÉDIA
2022,Renan Laura,XERB6119,Gestao de Marcas,6.80,APROVADO
2022,Renan Laura,UXMU2899,Interacao Tangivel,8.00,APROVADO POR MÉDIA
2022,Renan Laura,LERH6635,Design de Produto,6.53,APROVADO
2023,Renan Laura,BMDH7993,Design de Apresentacoes,8.50,APROVADO POR MÉDIA
2023,Renan Laura,TWIP0018,Teoria da Cor,8.25,APROVADO POR MÉDIA
2023,Renan Laura,RMDE3651,Teoria do Design,8.19,APROVADO POR MÉDIA
2023,Renan Laura,DQUN5124,Comunicacao Visual,,REPROVADO POR FALTA
ANO,Renan Laura,CÓDIGO,NOME DA DISCIPLINA,NOTA FINAL,SITUAÇÃO CONCEITO
2023,Renan Laura,LSHL3127,Design de Redes Sociais,,REPROVADO POR FALTA
2023,Renan Laura,MAEY1044,Design Computacional,3.47,CURSANDO
2023,Renan Laura,DZNQ4989,Design Cenico,,CURSANDO
2023,Renan Laura,VMGY1151,Design de Interacao Tangivel,,CURSANDO
2023,Renan Laura,RRME1020,Design Parametrico,,CURSANDO
2023,Renan Laura,TRQX5862,Etica em Design,,CURSANDO
2008,Alana Nathanael,OCRQ3517,Storytelling Visual,6.75,APROVADO
2008,Alana Nathanael,RJGL2456,Design Colaborativo,6.13,APROVADO
2008,Alana Nathanael,QBWW6998,Computacao Grafica,7.25,APROVADO
2008,Alana Nathanael,UFMQ0127,Design para Longevidade,5.25,APROVADO
2008,Alana Nathanael,MKUB0718,Design de Mobiliario,9.00,APROVADO POR MÉDIA
2008,Alana Nathanael,BKII1063,Design de Visualizacao de Informacoes,5.13,APROVADO
2008,Alana Nathanael,RJYZ5864,Identidade Visual,7.80,APROVADO POR MÉDIA
2008,Alana Nathanael,DOMK5241,Design de Aprendizado,,REPROVADO POR FALTA
2008,Alana Nathanael,ZULH9584,Projeto Integrado,,REPROVADO POR FALTA
2008,Alana Nathanael,WPUV3332,Design de Tecnologia Vestivel (Wearable),8.70,APROVADO POR MÉDIA
2008,Alana Nathanael,NRYN3294,Design de Interfaces Neuromorficas,5.20,APROVADO
2008,Alana Nathanael,NRCI1107,Design de Experiencia em Museus,3.75,REPROVADO
2008,Alana Nathanael,AAZN5771,Ergonomia,5.03,APROVADO
2009,Alana Nathanael,DOMK5241,Design de Aprendizado,,REPROVADO POR FALTA
2009,Alana Nathanael,ZULH9584,Projeto Integrado,,REPROVADO POR FALTA
2009,Alana Nathanael,JGDZ1333,Gamificacao,8.00,APROVADO POR MÉDIA
2009,Alana Nathanael,TSYB3211,Impressao 3D,,REPROVADO POR FALTA
2009,Alana Nathanael,NRCI1107,Design de Experiencia em Museus,7.00,APROVADO POR MÉDIA
2009,Alana Nathanael,BLDG0260,Design de Joias,7.00,APROVADO POR MÉDIA
2009,Alana Nathanael,KAWV5083,Branding,8.35,APROVADO POR MÉDIA
2009,Alana Nathanael,UCTK5222,Design de Realidade Aumentada (AR) e Virtual (VR),7.25,APROVADO POR MÉDIA
2009,Alana Nathanael,VOQA5582,Tipografia,,REPROVADO POR FALTA
2009,Alana Nathanael,UXMU2899,Interacao Tangivel,,APROVADO POR FREQÜÊNCIA
2009,Alana Nathanael,LERH6635,Design de Produto,9.00,APROVADO POR MÉDIA
2010,Alana Nathanael,NGVU3526,Ecodesign,7.00,APROVADO POR MÉDIA
2010,Alana Nathanael,DOMK5241,Design de Aprendizado,,REPROVADO POR FALTA
2010,Alana Nathanael,COOQ5695,Design de Interacao em Tempo Real,6.50,APROVADO
2010,Alana Nathanael,ZULH9584,Projeto Integrado,,REPROVADO POR FALTA
2010,Alana Nathanael,TPYC6338,Design Thinking,5.13,APROVADO
2010,Alana Nathanael,MXMO8868,Cultura Visual,8.25,APROVADO POR MÉDIA
2010,Alana Nathanael,,TRANCAMENTO,,
2011,Alana Nathanael,,TRANCAMENTO,,
2011,Alana Nathanael,,TRANCAMENTO,,
2012,Alana Nathanael,,TRANCAMENTO,,
2012,Alana Nathanael,DOMK5241,Design de Aprendizado,,REPROVADO POR FALTA
2012,Alana Nathanael,ZULH9584,Projeto Integrado,4.3,REPROVADO
2012,Alana Nathanael,TSYB3211,Impressao 3D,5.19,APROVADO
2012,Alana Nathanael,VOQA5582,Tipografia,,REPROVADO POR FALTA
2012,Alana Nathanael,AOXV5438,Design de Espacos Virtuais,5.00,APROVADO
ANO,Alana Nathanael,CÓDIGO,NOME DA DISCIPLINA,NOTA FINAL,SITUAÇÃO CONCEITO
2013,Alana Nathanael,DOMK5241,Design de Aprendizado,,REPROVADO POR FALTA
2013,Alana Nathanael,VFBH8799,Design Cibernetico,,REPROVADO POR FALTA
2013,Alana Nathanael,ZULH9584,Projeto Integrado,,REPROVADO POR FALTA
2006,Leandro Julia,OCRQ3517,Storytelling Visual,8.00,APROVADO POR MÉDIA
2006,Leandro Julia,RJGL2456,Design Colaborativo,8.60,APROVADO POR MÉDIA
2006,Leandro Julia,QBWW6998,Computacao Grafica,8.00,APROVADO POR MÉDIA
2006,Leandro Julia,UFMQ0127,Design para Longevidade,5.00,APROVADO
2006,Leandro Julia,MKUB0718,Design de Mobiliario,9.25,APROVADO POR MÉDIA
2006,Leandro Julia,BKII1063,Design de Visualizacao de Informacoes,10.00,APROVADO POR MÉDIA
2006,Leandro Julia,RJYZ5864,Identidade Visual,5.18,APROVADO
2007,Leandro Julia,DOMK5241,Design de Aprendizado,8.50,APROVADO POR MÉDIA
2007,Leandro Julia,ZULH9584,Projeto Integrado,6.78,APROVADO
2007,Leandro Julia,WPUV3332,Design de Tecnologia Vestivel (Wearable),6.60,APROVADO
2007,Leandro Julia,NRYN3294,Design de Interfaces Neuromorficas,9.00,APROVADO POR MÉDIA
2007,Leandro Julia,NRCI1107,Design de Experiencia em Museus,9.75,APROVADO POR MÉDIA
2007,Leandro Julia,AAZN5771,Ergonomia,,REPROVADO POR FALTA
2007,Leandro Julia,JJNT2088,Manipulacao de Imagem,,REPROVADO POR FALTA
2007,Leandro Julia,JGDZ1333,Gamificacao,7.50,APROVADO POR MÉDIA
2007,Leandro Julia,TSYB3211,Impressao 3D,5.13,APROVADO
2007,Leandro Julia,VOQA5582,Tipografia,7.00,APROVADO POR MÉDIA
2007,Leandro Julia,BLDG0260,Design de Joias,5.53,APROVADO
2007,Leandro Julia,FZLO1427,Marketing de Produto,,REPROVADO POR FALTA
2007,Leandro Julia,KAWV5083,Branding,7.50,APROVADO POR MÉDIA
2008,Leandro Julia,NGVU3526,Ecodesign,8.55,APROVADO POR MÉDIA
2008,Leandro Julia,COOQ5695,Design de Interacao em Tempo Real,,REPROVADO POR FALTA
2008,Leandro Julia,VFBH8799,Design Cibernetico,,REPROVADO POR FALTA
2008,Leandro Julia,UCTK5222,Design de Realidade Aumentada (AR) e Virtual (VR),7.00,APROVADO POR MÉDIA
2008,Leandro Julia,JVFQ7338,Design de Interacao Cultural,,REPROVADO POR FALTA
2008,Leandro Julia,QVGO0107,Prototipagem em Papel,,REPROVADO POR FALTA
2008,Leandro Julia,LERH6635,Design de Produto,7.00,APROVADO POR MÉDIA
2009,Leandro Julia,,REINTEGRAÇÂO,,
2009,Leandro Julia,COOQ5695,Design de Interacao em Tempo Real,6.75,APROVADO
2009,Leandro Julia,VFBH8799,Design Cibernetico,8.00,APROVADO POR MÉDIA
2009,Leandro Julia,JJNT2088,Manipulacao de Imagem,,REPROVADO POR FALTA
2009,Leandro Julia,JVFQ7338,Design de Interacao Cultural,,REPROVADO POR FALTA
2009,Leandro Julia,MXMO8868,Cultura Visual,8.00,APROVADO POR MÉDIA
2009,Leandro Julia,QVGO0107,Prototipagem em Papel,5.00,APROVADO
2009,Leandro Julia,MAEY1044,Design Computacional,9.13,APROVADO POR MÉDIA
2009,Leandro Julia,TPYC6338,Design Thinking,7.10,APROVADO POR MÉDIA
2009,Leandro Julia,FZLO1427,Marketing de Produto,9.75,APROVADO POR MÉDIA
2009,Leandro Julia,AOXV5438,Design de Espacos Virtuais,7.25,APROVADO POR MÉDIA
2009,Leandro Julia,RRME1020,Design Parametrico,,REPROVADO POR FALTA
2009,Leandro Julia,TRQX5862,Etica em Design,8.00,APROVADO POR MÉDIA
2010,Leandro Julia,JJNT2088,Manipulacao de Imagem,7.75,APROVADO POR MÉDIA
ANO,Leandro Julia,CÓDIGO,NOME DA DISCIPLINA,NOTA FINAL,SITUAÇÃO CONCEITO
2010,Leandro Julia,BMDH7993,Design de Apresentacoes,8.25,APROVADO POR MÉDIA
2010,Leandro Julia,IENT5068,Design Experimental,7.90,APROVADO POR MÉDIA
2010,Leandro Julia,XERB6119,Gestao de Marcas,8.50,APROVADO POR MÉDIA
2010,Leandro Julia,RRME1020,Design Parametrico,5.30,APROVADO
2010,Leandro Julia,UXMU2899,Interacao Tangivel,,APROVADO POR FREQÜÊNCIA
2011,Leandro Julia,SATJ7970,Design de Narrativa Espacial,,REPROVADO POR FALTA
2011,Leandro Julia,LLKP8902,Design Digital,,REPROVADO POR FALTA
2011,Leandro Julia,DZNQ4989,Design Cenico,,REPROVADO POR FALTA
2011,Leandro Julia,SATJ7970,Design de Narrativa Espacial,5.00,APROVADO
2011,Leandro Julia,RVMF0745,Design Biomimetico,,REPROVADO POR FALTA
2011,Leandro Julia,JVFQ7338,Design de Interacao Cultural,7.75,APROVADO POR MÉDIA
2011,Leandro Julia,LLKP8902,Design Digital,7.90,APROVADO POR MÉDIA
2011,Leandro Julia,KZBU0327,Design de Interacao Corporal,6.05,APROVADO
2011,Leandro Julia,DQUN5124,Comunicacao Visual,7.75,APROVADO POR MÉDIA
2011,Leandro Julia,LSHL3127,Design de Redes Sociais,8.05,APROVADO POR MÉDIA
2012,Leandro Julia,TOZF3011,SemiÃ³tica,6.00,APROVADO
2012,Leandro Julia,RVMF0745,Design Biomimetico,9.00,APROVADO POR MÉDIA
2012,Leandro Julia,TWIP0018,Teoria da Cor,7.00,APROVADO POR MÉDIA
2012,Leandro Julia,VMGY1151,Design de Interacao Tangivel,8.75,APROVADO POR MÉDIA
2012,Leandro Julia,DZNQ4989,Design Cenico,1.95,REPROVADO
2012,Leandro Julia,RMDE3651,Teoria do Design,,REPROVADO POR FALTA
2012,Leandro Julia,AAZN5771,Ergonomia,7.75,APROVADO POR MÉDIA
2013,Leandro Julia,DZNQ4989,Design Cenico,4.3,REPROVADO
2013,Leandro Julia,RMDE3651,Teoria do Design,9.00,APROVADO POR MÉDIA
2013,Leandro Julia,XYOT5349,Tecnicas de Iluminacao,,REPROVADO POR FALTA
2013,Leandro Julia,DZNQ4989,Design Cenico,,REPROVADO POR FALTA
2013,Leandro Julia,XYOT5349,Tecnicas de Iluminacao,,REPROVADO POR FALTA
2014,Leandro Julia,DZNQ4989,Design Cenico,7.20,APROVADO POR MÉDIA
2014,Leandro Julia,XYOT5349,Tecnicas de Iluminacao,,REPROVADO POR FALTA
2014,Leandro Julia,XYOT5349,Tecnicas de Iluminacao,,REPROVADO POR FALTA
2015,Leandro Julia,XYOT5349,Tecnicas de Iluminacao,10.00,APROVADO POR MÉDIA
2015,Leandro Julia,,INTEGRALIZADO,,
2015,Leandro Julia,,FORMADO,,
ANO,Leandro Julia,CÓDIGO,NOME DA DISCIPLINA,NOTA FINAL,SITUAÇÃO CONCEITO
2011,Catarina Viviane,OCRQ3517,Storytelling Visual,5.38,APROVADO
2011,Catarina Viviane,RJGL2456,Design Colaborativo,2.65,REPROVADO
2011,Catarina Viviane,QBWW6998,Computacao Grafica,7.00,APROVADO
2011,Catarina Viviane,UFMQ0127,Design para Longevidade,5.50,APROVADO
2011,Catarina Viviane,MKUB0718,Design de Mobiliario,,APROVADO POR FREQÜÊNCIA
2011,Catarina Viviane,BKII1063,Design de Visualizacao de Informacoes,8.00,APROVADO POR MÉDIA
2011,Catarina Viviane,RJYZ5864,Identidade Visual,9.50,APROVADO POR MÉDIA
2012,Catarina Viviane,RJGL2456,Design Colaborativo,2.97,REPROVADO
2012,Catarina Viviane,NRYN3294,Design de Interfaces Neuromorficas,,REPROVADO POR FALTA
2012,Catarina Viviane,NRCI1107,Design de Experiencia em Museus,,REPROVADO POR FALTA
2012,Catarina Viviane,MXMO8868,Cultura Visual,7.15,APROVADO POR MÉDIA
2012,Catarina Viviane,BLDG0260,Design de Joias,4.32,REPROVADO
2012,Catarina Viviane,AAZN5771,Ergonomia,7.25,APROVADO POR MÉDIA
2012,Catarina Viviane,RJGL2456,Design Colaborativo,,REPROVADO POR FALTA
2012,Catarina Viviane,JGDZ1333,Gamificacao,8.75,APROVADO POR MÉDIA
2012,Catarina Viviane,NRYN3294,Design de Interfaces Neuromorficas,5.43,APROVADO
2012,Catarina Viviane,NRCI1107,Design de Experiencia em Museus,5.00,APROVADO
2012,Catarina Viviane,BLDG0260,Design de Joias,7.50,APROVADO POR MÉDIA
2013,Catarina Viviane,COOQ5695,Design de Interacao em Tempo Real,7.40,APROVADO POR MÉDIA
2013,Catarina Viviane,JJNT2088,Manipulacao de Imagem,,REPROVADO POR FALTA
2013,Catarina Viviane,UCTK5222,Design de Realidade Aumentada (AR) e Virtual (VR),9.00,APROVADO POR MÉDIA
2013,Catarina Viviane,TSYB3211,Impressao 3D,,REPROVADO POR FALTA
2013,Catarina Viviane,VOQA5582,Tipografia,,REPROVADO POR FALTA
2013,Catarina Viviane,KAWV5083,Branding,7.00,APROVADO POR MÉDIA
2013,Catarina Viviane,JJNT2088,Manipulacao de Imagem,7.00,APROVADO POR MÉDIA
2013,Catarina Viviane,TPYC6338,Design Thinking,7.50,APROVADO POR MÉDIA
2013,Catarina Viviane,TSYB3211,Impressao 3D,5.63,APROVADO
2013,Catarina Viviane,VOQA5582,Tipografia,,REPROVADO POR FALTA
2013,Catarina Viviane,LERH6635,Design de Produto,7.50,APROVADO POR MÉDIA
2013,Catarina Viviane,AOXV5438,Design de Espacos Virtuais,5.75,APROVADO
2013,Catarina Viviane,RRME1020,Design Parametrico,4.13,REPROVADO
2014,Catarina Viviane,VFBH8799,Design Cibernetico,,REPROVADO POR FALTA
2014,Catarina Viviane,RJGL2456,Design Colaborativo,5.13,APROVADO
2014,Catarina Viviane,JVFQ7338,Design de Interacao Cultural,,REPROVADO POR FALTA
2014,Catarina Viviane,QVGO0107,Prototipagem em Papel,,REPROVADO POR FALTA
2014,Catarina Viviane,RRME1020,Design Parametrico,7.50,APROVADO POR MÉDIA
2014,Catarina Viviane,TRQX5862,Etica em Design,8.25,APROVADO POR MÉDIA
2014,Catarina Viviane,DOMK5241,Design de Aprendizado,,REPROVADO POR FALTA
2014,Catarina Viviane,ZULH9584,Projeto Integrado,,REPROVADO POR FALTA
2014,Catarina Viviane,BMDH7993,Design de Apresentacoes,7.50,APROVADO POR MÉDIA
2014,Catarina Viviane,RMDE3651,Teoria do Design,,REPROVADO POR FALTA
2014,Catarina Viviane,QVGO0107,Prototipagem em Papel,7.25,APROVADO POR MÉDIA
ANO,Catarina Viviane,CÓDIGO,NOME DA DISCIPLINA,NOTA FINAL,SITUAÇÃO CONCEITO
2014,Catarina Viviane,UXMU2899,Interacao Tangivel,7.50,APROVADO POR MÉDIA
2015,Catarina Viviane,VFBH8799,Design Cibernetico,,REPROVADO POR FALTA
2015,Catarina Viviane,SATJ7970,Design de Narrativa Espacial,9.00,APROVADO POR MÉDIA
2015,Catarina Viviane,LLKP8902,Design Digital,8.00,APROVADO POR MÉDIA
2015,Catarina Viviane,KZBU0327,Design de Interacao Corporal,7.25,APROVADO POR MÉDIA
2015,Catarina Viviane,ZULH9584,Projeto Integrado,,REPROVADO POR FALTA
2015,Catarina Viviane,WPUV3332,Design de Tecnologia Vestivel (Wearable),5.25,APROVADO
2015,Catarina Viviane,VMGY1151,Design de Interacao Tangivel,7.00,APROVADO
2016,Catarina Viviane,TOZF3011,SemiÃ³tica,9.00,APROVADO POR MÉDIA
2016,Catarina Viviane,TWIP0018,Teoria da Cor,7.00,APROVADO POR MÉDIA
2016,Catarina Viviane,DZNQ4989,Design Cenico,2.78,REPROVADO
2016,Catarina Viviane,NGVU3526,Ecodesign,,REPROVADO POR FALTA
2016,Catarina Viviane,VFBH8799,Design Cibernetico,,REPROVADO POR FALTA
2016,Catarina Viviane,ZULH9584,Projeto Integrado,7.41,APROVADO POR MÉDIA
2016,Catarina Viviane,JVFQ7338,Design de Interacao Cultural,,REPROVADO POR FALTA
2017,Catarina Viviane,VOQA5582,Tipografia,7.75,APROVADO POR MÉDIA
2017,Catarina Viviane,FZLO1427,Marketing de Produto,1.51,REPROVADO
2017,Catarina Viviane,NGVU3526,Ecodesign,,REPROVADO POR FALTA
2017,Catarina Viviane,DOMK5241,Design de Aprendizado,,REPROVADO POR FALTA
2017,Catarina Viviane,VFBH8799,Design Cibernetico,4.7,REPROVADO
2017,Catarina Viviane,JVFQ7338,Design de Interacao Cultural,7.00,APROVADO POR MÉDIA
2017,Catarina Viviane,DZNQ4989,Design Cenico,7.00,APROVADO POR MÉDIA
2018,Catarina Viviane,FZLO1427,Marketing de Produto,7.97,APROVADO POR MÉDIA
2018,Catarina Viviane,NGVU3526,Ecodesign,,REPROVADO POR FALTA
2018,Catarina Viviane,VFBH8799,Design Cibernetico,5.13,APROVADO
2018,Catarina Viviane,RMDE3651,Teoria do Design,,REPROVADO POR FALTA
2018,Catarina Viviane,XERB6119,Gestao de Marcas,9.50,APROVADO POR MÉDIA
2019,Catarina Viviane,MAEY1044,Design Computacional,,REPROVADO POR FALTA
2019,Catarina Viviane,RVMF0745,Design Biomimetico,,RENOVAÇÃO DE ESTÁGIO
2019,Catarina Viviane,IENT5068,Design Experimental,7.25,APROVADO POR MÉDIA
2019,Catarina Viviane,RMDE3651,Teoria do Design,7.03,APROVADO
2019,Catarina Viviane,DQUN5124,Comunicacao Visual,7.50,APROVADO POR MÉDIA
2019,Catarina Viviane,LSHL3127,Design de Redes Sociais,5.20,APROVADO
2019,Catarina Viviane,NGVU3526,Ecodesign,8.00,APROVADO POR MÉDIA
2019,Catarina Viviane,DOMK5241,Design de Aprendizado,5.00,APROVADO
2019,Catarina Viviane,RVMF0745,Design Biomimetico,9.50,APROVADO POR MÉDIA
2019,Catarina Viviane,XYOT5349,Tecnicas de Iluminacao,9.50,APROVADO POR MÉDIA
ANO,Catarina Viviane,CÓDIGO,NOME DA DISCIPLINA,NOTA FINAL,SITUAÇÃO CONCEITO
2020,Catarina Viviane,MAEY1044,Design Computacional,9.00,APROVADO POR MÉDIA
2020,Catarina Viviane,,FORMADO,,
2018,Felipe Leandro,MXMO8868,Cultura Visual,8.00,APROVADO POR MÉDIA
2018,Felipe Leandro,AAZN5771,Ergonomia,9.75,APROVADO POR MÉDIA
2019,Felipe Leandro,QBWW6998,Computacao Grafica,,REPROVADO POR FALTA
2005,Bruna Juliana,OCRQ3517,Storytelling Visual,7.60,APROVADO POR MÉDIA
2005,Bruna Juliana,RJGL2456,Design Colaborativo,5.00,APROVADO
2005,Bruna Juliana,QBWW6998,Computacao Grafica,7.80,APROVADO POR MÉDIA
2005,Bruna Juliana,UFMQ0127,Design para Longevidade,7.00,APROVADO POR MÉDIA
2005,Bruna Juliana,MKUB0718,Design de Mobiliario,10.00,APROVADO POR MÉDIA
2005,Bruna Juliana,BKII1063,Design de Visualizacao de Informacoes,7.75,APROVADO POR MÉDIA
2005,Bruna Juliana,RJYZ5864,Identidade Visual,,APROVADO POR FREQÜÊNCIA
2005,Bruna Juliana,DOMK5241,Design de Aprendizado,6.25,APROVADO
2005,Bruna Juliana,ZULH9584,Projeto Integrado,5.13,APROVADO
2005,Bruna Juliana,WPUV3332,Design de Tecnologia Vestivel (Wearable),7.75,APROVADO POR MÉDIA
2005,Bruna Juliana,NRYN3294,Design de Interfaces Neuromorficas,,REPROVADO POR FALTA
2005,Bruna Juliana,NRCI1107,Design de Experiencia em Museus,7.00,APROVADO POR MÉDIA
2005,Bruna Juliana,AAZN5771,Ergonomia,7.00,APROVADO POR MÉDIA
2006,Bruna Juliana,VOQA5582,Tipografia,,REPROVADO POR FALTA
2006,Bruna Juliana,BLDG0260,Design de Joias,,REPROVADO POR FALTA
